10R0176:0000000,10R0176:0000000,10R0176:0000000
10R0177:0000000,10R0177:0000000,10R0177:0000000
10R0179:0000000,10R0179:0000000,10R0179:0000000
10R0181:0000000,10R0181:0000000,10R0181:0000000
10R0182:0000000,10R0182:0000000,10R0182:0000000
10R0183:0000000,10R0183:0000000,10R0183:0000000
10R0184:0000000,10R0184:0000000,10R0184:0000000
10R0185:0000000,10R0185:0000000,10R0185:0000000
10R0186:0000000,10R0186:0000000,10R0186:0000000
10R0188:0000000,10R0188:0000000,10R0188:0000000
10R0190:0000000,10R0190:0000000,10R0190:0000000
10R0191:0000000,10R0191:0000000,10R0191:0000000
10R205:S0001102,10R0191:0000001,10R205:S0001102
10R205:S0001102,10R0191:0095101,10R205:S0001102
10R205:S0001103,10R0191:0000002,10R205:S0001103
10R205:S0001103,10R0191:0095102,10R205:S0001103
10R205:S0001105,10R0190:0000004,10R205:S0001105
10R205:S0001105,10R0190:0095004,10R205:S0001105
10R205:S0001108,10R0190:0000002,10R205:S0001108
10R205:S0001108,10R0190:0095002,10R205:S0001108
10R205:S0001110,10R0190:0000003,10R205:S0001110
10R205:S0001110,10R0190:0095003,10R205:S0001110
10R205:S0001114,10R1118:0035008,10R205:S0001114
10R205:S0003105,10R1321:0032504,10R205:S0003105
10R205:S0003110,10R3068:0037803,10R205:S0003110
10R305:W0004215,10R1725:0015805,10R305:W0004215
10R305:W0004215,10R1725:0015807,10R305:W0004215
10R305:W0005105,10R1118:0035008,10R305:W0005105
10R305:W0006504,10R0190:0000005,10R305:W0006504
10R305:W0006504,10R0190:0095005,10R305:W0006504
10R305:W0006511,10R0190:0000002,10R305:W0006511
10R305:W0006511,10R0190:0095002,10R305:W0006511
10R305:W0006514,10R0190:0000003,10R305:W0006514
10R305:W0006514,10R0190:0095003,10R305:W0006514
10R305:W0006515,10R0191:0000002,10R305:W0006515
10R305:W0006515,10R0191:0095102,10R305:W0006515
10R305:W0006518,10R0191:0000001,10R305:W0006518
10R305:W0006518,10R0191:0095101,10R305:W0006518
10R305:W0010518,10R1235:0016710,10R305:W0010518
10R305:W0011106,10R1118:0035013,10R305:W0011106
10R305:W0011107,10R0120:0035408,10R305:W0011107
10R405:M0001003,10R0190:0000003,10R405:M0001003
10R405:M0001003,10R0190:0095003,10R405:M0001003
10R405:M0001006,10R0190:0000002,10R405:M0001006
10R405:M0001006,10R0190:0095002,10R405:M0001006
10R405:M0001304,10R0190:0000004,10R405:M0001304
10R405:M0001304,10R0190:0095004,10R405:M0001304
10R405:M0001313,10R0191:0000001,10R405:M0001313
10R405:M0001313,10R0191:0095101,10R405:M0001313
10R405:M0001314,10R0191:0000002,10R405:M0001314
10R405:M0001314,10R0191:0095102,10R405:M0001314
10R405:M0002212,10R1004:0011605,10R405:M0002212
11R3183:0007910,11R3183:0007910,11R3183:0007910
11R3183:0007913,11R3183:0007913,11R3183:0007913
11R3274:0054302,11R3274:0054302,11R3274:0054302
11R3274:0054303,11R3274:0054303,11R3274:0054303
11R3274:0054304,11R3274:0054304,11R3274:0054304
11R3274:0054305,11R3274:0054305,11R3274:0054305
11R0620:0054702,11R0620:0054702,11R0620:0054702
11R0620:0054703,11R0620:0054703,11R0620:0054703
11R0620:0054704,11R0620:0054704,11R0620:0054704
11R0620:0054705,11R0620:0054705,11R0620:0054705
11R205:S0045109,11R0106:0038804,11R205:S0045109
11R205:S0049002,11R0153:0041805,11R205:S0049002
11R205:S0051802,11R0628:0090005,11R205:S0051802
11R205:S0051802,11R0628:0C54605,11R205:S0051802
11R205:S0052010,11R3309:0018805,11R205:S0052010
11R305:W0046614,11R0163:0037003,11R305:W0046614
11R305:W0047901,11R0163:0037003,11R305:W0047901
11R305:W0051511,11R3257:0055301,11R305:W0051511
11R405:M0043612,11R0164:0027605,11R405:M0043612
11R405:M0043617,11R0175:0033409,11R405:M0043617
11R405:M0044212,11R1898:0013304,11R405:M0044212
11R405:M0045211,11R0106:0038802,11R405:M0045211
11R405:M0046512,11R0163:0037003,11R405:M0046512
11R500:B0000000,11R500:B0000000,11R500:B0000000
11R500:B0xxxxxx,11R500:B0xxxxxx,11R500:B0xxxxxx
11R501:B0xxxxxx,11R501:B0xxxxxx,11R501:B0xxxxxx
11N3339:0000800,11N3339:0000800,11N3339:0000800
11N3340:0000900,11N3340:0000900,11N3340:0000900
11N3369:0003800,11N3369:0003800,11N3369:0003800
11N3388:0005700,11N3388:0005700,11N3388:0005700
11N0501:0030601,11N3402:0008110,11N0501:0030601
11N0501:0030605,11N3402:0008110,11N0501:0030605
11N0501:0030608,11N3402:0008109,11N0501:0030608
11N205:S0030709,11N1370:0027510,11N205:S0030709
11N205:S0030709,11N205:S0030709,11N205:S0030709
11N205:S0031001,11N3086:0021412,11N205:S0031001
11N205:S0031504,11N205:S0031504,11N205:S0031504
11N205:S0031504,11N3086:0021409,11N205:S0031504
11N205:S0032201,11N205:S0032201,11N205:S0032201
11N205:S0032201,11N3396:0007305,11N205:S0032201
11N205:S0032204,11N205:S0032204,11N205:S0032204
11N205:S0032204,11N3299:0007212,11N205:S0032204
11N205:S0032206,11N205:S0032206,11N205:S0032206
11N205:S0032206,11N3447:0015404,11N205:S0032206
11N205:S0033412,11N1024:0016111,11N205:S0033412
11N205:S0034302,11N3203:0014909,11N205:S0034302
11N205:S0034503,11N3419:0010705,11N205:S0034503
11N205:S0034504,11N3419:0010705,11N205:S0034504
11N205:S0034602,11N3172:0021805,11N205:S0034602
11N205:S0034607,11N3129:0029303,11N205:S0034607
11N205:S0034608,11N3129:0029303,11N205:S0034608
11N205:S0034609,11N3120:0029006,11N205:S0034609
11N205:S0034612,11N3120:0029003,11N205:S0034612
11N205:S0036703,11N3219:0006612,11N205:S0036703
11N205:S0036709,11N3303:0009701,11N205:S0036709
11N205:S0036710,11N3303:0009701,11N205:S0036710
11N205:S0038205,11N3423:0011510,11N205:S0038205
11N205:S0039104,11N3134:0028805,11N205:S0039104
11N305:W0032909,11N3400:0007809,11N305:W0032909
11N305:W0033809,11N3468:0020602,11N305:W0033809
11N305:W0035001,11N3421:0010902,11N305:W0035001
11N305:W0035602,11N3266:0015703,11N305:W0035602
11N305:W0035904,11N3268:0016308,11N305:W0035904
11N305:W0035908,11N3443:0014609,11N305:W0035908
11N305:W0035911,11N3443:0014609,11N305:W0035911
11N305:W0038001,11N3465:0019701,11N305:W0038001
11N305:W0038312,11N3192:0013805,11N305:W0038312
11N305:W0041901,11N3478:0022308,11N305:W0041901
11N305:W0042505,11N305:W0042506,11N305:W0042505
11N405:M0030904,11N3140:0029401,11N405:M0030904
11N405:M0031203,11N3458:0018509,11N405:M0031203
11N405:M0031209,11N3120:0029008,11N405:M0031209
11N405:M0031210,11N3483:0023007,11N405:M0031210
11N405:M0031303,11N3250:0009103,11N405:M0031303
11N405:M0031306,11N3250:0009103,11N405:M0031306
11N405:M0033606,11N3202:0020101,11N405:M0033606
11N405:S0034503,11N3419:0010705,11N405:S0034503
11N405:M0034504,11N3419:0010705,11N405:M0034504
11N405:M0034602,11N3172:0021805,11N405:M0034602
11N405:M0034608,11N3129:0029303,11N405:M0034608
11N405:M0034609,11N3120:0029006,11N405:M0034609
11N405:M0034612,11N3120:0029003,11N405:M0034612
11N405:M0035703,11N3129:0029304,11N405:M0035703
11N405:M0036405,11N3448:0015810,11N405:M0036405
11N405:M0037205,11N1601:0006504,11N405:M0037205
11N405:M0039605,11N3423:0011510,11N405:M0039605
11N501:B0030601,11N3402:0008110,11N501:B0030601
11N501:B0030608,11N3402:0008109,11N501:B0030608
11N501:B0xxxxxx,11N501:B0xxxxxx,11N501:B0xxxxxx
11N502:B0xxxxxx,11N502:B0xxxxxx,11N502:B0xxxxxx
12R0645:0000000,12R0645:0132309,12R0645:0000000
12R0646:0000000,12R0646:0132313,12R0646:0000000
12R637:W0013508,12R637:W0013515,12R637:W0013508
12R637:W0013509,12R638:W0013611,12R637:W0013509
12R637:W0013515,12R639:W0013711,12R637:W0013515
12R638:W0013607,12R637:W0013508,12R638:W0013607
12R638:W0013611,12R639:W0013708,12R638:W0013611
12R638:W0013616,12R637:W0013509,12R638:W0013616
12R639:W0013719,12R639:W0013719,12R639:W0013719
12R3526:0015211,12R3526:0015211,12R3526:0015211
12R3571:0020104,12R3571:0020104,12R3571:0020104
12R3601:0025109,12R3601:0025109,12R3601:0025109
12R3608:0025901,12R3608:0025901,12R3608:0025901
12R3627:0028208,12R3627:0028208,12R3627:0028208
12R3641:0029901,12R3641:0029901,12R3641:0029901
12R3647:0030705,12R3647:0030705,12R3647:0030705
12R3653:0031303,12R3653:0031303,12R3653:0031303
12R3653:0031313,12R3653:0031313,12R3653:0031313
12R3653:0031314,12R3653:0031314,12R3653:0031314
12R3754:0045111,12R3754:0045111,12R3754:0045111
12R0652:0133511,12R0652:0133511,12R0652:0133511
12R0653:0133513,12R0653:0133513,12R0653:0133513
12R205:S0000706,12R3613:0026613,12R205:S0000706
12R205:S0000711,12R205:S0000711,12R205:S0000711
12R205:S0001602,12R205:S0001602,12R205:S0001602
12R205:S0001903,12R3457:0029604,12R205:S0001903
12R205:S0001918,12R3604:0025401,12R205:S0001918
12R205:S0002510,12R3297:0031504,12R205:S0002510
12R205:S0002810,12R3655:0031803,12R205:S0002810
12R205:S0003403,12R3582:0022607,12R205:S0003403
12R205:S0003407,12R3555:0018405,12R205:S0003407
12R205:S0003408,12R3582:0022607,12R205:S0003408
12R205:S0003411,12R3601:0025104,12R205:S0003411
12R205:S0003705,12R3641:0029904,12R205:S0003705
12R205:S0003710,12R3611:0026311,12R205:S0003710
12R205:S0004004,12R3553:0018108,12R205:S0004004
12R205:S0004007,12R3611:0026307,12R205:S0004007
12R205:S0010902,12R3831:0054104,12R205:S0010902
12R205:S0010914,12R3321:0037404,12R205:S0010914
12R205:S0010915,12R3180:0060111,12R205:S0010915
12R205:S0011203,12R3270:0014314,12R205:S0011203
12R205:S0011211,12R3114:0041302,12R205:S0011211
12R205:S0011214,12R3655:0031806,12R205:S0011214
12R205:S0011216,12R3641:0029902,12R205:S0011216
12R305:W0000214,12R3566:0019508,12R305:W0000214
12R305:W0000502,12R3589:0023303,12R305:W0000502
12R305:W0000503,12R3592:0023701,12R305:W0000503
12R305:W0000508,12R3554:0018206,12R305:W0000508
12R305:W0000510,12R3592:0023712,12R305:W0000510
12R305:W0000801,12R3554:0018212,12R305:W0000801
12R305:W0001104,12R3227:0026108,12R305:W0001104
12R305:W0001105,12R3227:0026106,12R305:W0001105
12R305:W0001112,12R3227:0026101,12R305:W0001112
12R305:W0002601,12R3644:0030415,12R305:W0002601
12R305:W0002603,12R3627:0028201,12R305:W0002603
12R305:W0002614,12R3297:0031504,12R305:W0002614
12R305:W0002901,12R3620:0027307,12R305:W0002901
12R305:W0002905,12R3605:0025504,12R305:W0002905
12R305:W0002911,12R3644:0030411,12R305:W0002911
12R305:W0002911,12R3644:0030414,12R305:W0002911
12R305:W0002913,12R3630:0028507,12R305:W0002913
12R305:W0003201,12R3623:0027612,12R305:W0003201
12R305:W0003206,12R3554:0018206,12R305:W0003206
12R305:W0003212,12R3620:0027313,12R305:W0003212
12R305:W0003804,12R3733:0043004,12R305:W0003804
12R305:W0003805,12R3733:0043005,12R305:W0003805
12R305:W0003806,12R3733:0043014,12R305:W0003806
12R305:W0003807,12R3566:0019502,12R305:W0003807
12R305:W0003808,12R3602:0025203,12R305:W0003808
12R305:W0003817,12R3715:0027012,12R305:W0003817
12R305:W0004107,12R3717:0039306,12R305:W0004107
12R305:W0004115,12R3766:0046613,12R305:W0004115
12R305:W0004116,12R3766:0046612,12R305:W0004116
12R305:W0004119,12R3600:0024902,12R305:W0004119
12R305:W0007107,12R3750:0044706,12R305:W0007107
12R305:W0007115,12R3750:0044702,12R305:W0007115
12R305:W0008918,12R3727:0040606,12R305:W0008918
12R305:W0011319,12R3600:0024913,12R305:W0011319
12R405:M0001501,12R3451:0028009,12R405:M0001501
12R405:M0001507,12R3451:0028014,12R405:M0001507
12R405:M0001512,12R3439:0025603,12R405:M0001512
12R405:M0001812,12R3297:0031504,12R405:M0001812
12R405:M0003909,12R3439:0025603,12R405:M0003909
12R405:M0011709,12R3508:0042309,12R405:M0011709
12R599:B0000000,12R599:B0000000,12R599:B0000000
12R503:B0011811,12R3647:0030709,12R503:B0011811
12R503:B0012201,12R3570:0020009,12R503:B0012201
12R503:B0012208,12R3556:0018505,12R503:B0012208
12R503:B0012510,12R3641:0029901,12R503:B0012510
12R599:B0131001,12R0654:0134713,12R599:B0131001
12R599:B0131005,12R0643:0132211,12R599:B0131005
12R599:B0131009,12R0645:0132313,12R599:B0131009
12R599:B0131012,12R0652:0133511,12R599:B0131012
12R599:B0131013,12R0000:0133204,12R599:B0131013
12R599:B0131013,12R0629:B133204,12R599:B0131013
12R599:B0131014,12R0645:0132309,12R599:B0131014
12R599:B0131015,12R0644:0132303,12R599:B0131015
12R599:B0131020,12R0651:0133509,12R599:B0131020
12R599:B0131025,12R0653:0133513,12R599:B0131025
12R599:B0131101,12R0642:0132010,12R599:B0131101
12R599:B0131102,12R0653:0133513,12R599:B0131102
12R599:B0131103,12R0116:0051501,12R599:B0131103
12R599:B0131104,12R0116:0051501,12R599:B0131104
12R599:B0131106,12R0116:0051505,12R599:B0131106
12R599:B0131107,12R0116:0051508,12R599:B0131107
12R599:B0131112,12R0647:0133203,12R599:B0131112
12R599:B0131113,12R0116:0051503,12R599:B0131113
12R599:B0131118,12R0000:0133415,12R599:B0131118
12R599:B0131118,12R0630:B133415,12R599:B0131118
12R599:B0131119,12R0650:0133416,12R599:B0131119
12R599:B0131124,12R0116:0051503,12R599:B0131124
12R599:B0131125,12R0000:0133415,12R599:B0131125
12R599:B0131125,12R0630:B133415,12R599:B0131125
12R599:B0131126,12R0649:0133414,12R599:B0131126
12R599:B0131127,12R0648:0133407,12R599:B0131127
12N3890:0004902,12N3890:0004902,12N3890:0004902
12N3893:0005205,12N3893:0005205,12N3893:0005205
12N3556:0007112,12N3556:0007111,12N3556:0007112
12N3563:0009506,12N3563:0009506,12N3563:0009506
12N3563:0009509,12N3563:0009505,12N3563:0009509
12N3915:0010102,12N3915:0010102,12N3915:0010102
12N3915:0010104,12N3915:0010104,12N3915:0010104
12N3915:0010105,12N3915:0010105,12N3915:0010105
12N3915:0010108,12N3915:0010108,12N3915:0010108
12N3915:0010205,12N3915:0010102,12N3915:0010205
12N3915:0010207,12N3915:0010102,12N3915:0010207
12N3915:0010209,12N3915:0010105,12N3915:0010209
12N3915:0010209,12N3915:0010205,12N3915:0010209
12N3915:0010302,12N3915:0010110,12N3915:0010302
12N3915:0010313,12N3915:0010110,12N3915:0010313
12N3918:0010603,12N3918:0010603,12N3918:0010603
12N3572:0012610,12N3572:0012603,12N3572:0012610
12N3584:0015710,12N3584:0015710,12N3584:0015710
12N3584:0015806,12N3584:0015803,12N3584:0015806
12N3944:0016703,12N3944:0016704,12N3944:0016703
12N3590:0018105,12N3590:0018101,12N3590:0018105
12N3952:0018508,12N3952:0018503,12N3952:0018508
12N3966:0020706,12N3966:0020701,12N3966:0020706
12N3966:0020709,12N3966:0020705,12N3966:0020709
12N3966:0020711,12N3966:0020705,12N3966:0020711
12N3966:0020712,12N3966:0020707,12N3966:0020712
12N3975:0022001,12N3975:0022009,12N3975:0022001
12N3975:0022008,12N3975:0022006,12N3975:0022008
12N3980:0022803,12N3980:0022801,12N3980:0022803
12N3980:0022805,12N3980:0022801,12N3980:0022805
12N3980:0022808,12N3980:0022802,12N3980:0022808
12N4002:0026403,12N4002:0026403,12N4002:0026403
12N4002:0026413,12N4002:0026411,12N4002:0026413
12N4020:0028912,12N4020:0028912,12N4020:0028912
12N4055:0060012,12N4055:0060012,12N4055:0060012
12N655:S0034904,12N656:S0035003,12N655:S0034904
12N656:S0035003,12N655:S0034902,12N656:S0035003
12N657:W0035104,12N658:W0035209,12N657:W0035104
12N657:W0035108,12N657:W0035104,12N657:W0035108
12N657:W0035111,12N657:W0035108,12N657:W0035111
12N658:W0035209,12N657:W0035111,12N658:W0035209
12N661:M0035304,12N661:M0035307,12N661:M0035304
12N661:M0035306,12N661:M0035304,12N661:M0035306
12N661:M0035307,12N661:M0035306,12N661:M0035307
12N205:S0036401,12N205:S0036401,12N205:S0036401
12N205:S0036401,12N3626:0026306,12N205:S0036401
12N205:S0037302,12N3973:0021508,12N205:S0037302
12N205:S0041902,12N3153:0003802,12N205:S0041902
12N205:S0041902,12N3202:0003802,12N205:S0041902
12N205:S0041906,12N3738:0000804,12N205:S0041906
12N205:S0042201,12N3874:0001802,12N205:S0042201
12N205:S0042202,12N3202:0003802,12N205:S0042202
12N205:S0043101,12N3202:0003802,12N205:S0043101
12N205:S0043104,12N3202:0003802,12N205:S0043104
12N305:W0036805,12N3907:0007406,12N305:W0036805
12N305:W0038601,12N3940:0015407,12N305:W0038601
12N305:W0042007,12N4053:0000301,12N305:W0042007
12N305:W0042303,12N3880:0002609,12N305:W0042303
12N305:W0043207,12N2218:0015001,12N305:W0043207
12N405:M0037211,12N4002:0026403,12N405:M0037211
12N405:M0037802,12N3986:0023508,12N405:M0037802
12N405:M0038403,12N3938:0014708,12N405:M0038403
12N405:M0038403,12N4051:0034602,12N405:M0038403
12N405:M0038405,12N3987:0023709,12N405:M0038405
12N405:M0038413,12N3913:0009006,12N405:M0038413
12N405:M0038704,12N2218:0015003,12N405:M0038704
12N405:M0038704,12N3202:0032409,12N405:M0038704
12N405:M0039010,12N3987:0023709,12N405:M0039010
12N405:M0039504,12N3986:0023511,12N405:M0039504
12N405:M0039608,12N4037:0031503,12N405:M0039608
12N405:M0042506,12N3636:0028702,12N405:M0042506
12N504:B0039702,12N504:B0039702,12N504:B0039702
12N504:B0039906,12N3647:0030709,12N504:B0039906
12N504:B0040504,12N3936:0014406,12N504:B0040504
12N504:B0040504,12N3936:0014409,12N504:B0040504
12N504:B0040610,12N3952:0018504,12N504:B0040610
12N504:B0040610,12N504:B0040610,12N504:B0040610
12N504:B0040804,12N3915:0010110,12N504:B0040804
12N504:B0042803,12N4023:0029501,12N504:B0042803 
13R4195:0006411,13R4195:0006402,13R4195:0006411
13R4195:0006416,13R4195:0006404,13R4195:0006416
13R4195:0006418,13R4195:0006404,13R4195:0006418
13R3966:0007106,13R3966:0007109,13R3966:0007106
